Search_method Problem Max_evals Run Score
random_search knapPI_13_20_1000_4 10000 0 845
random_search knapPI_13_20_1000_4 10000 1 827
random_search knapPI_13_20_1000_4 10000 2 907
random_search knapPI_13_20_1000_4 10000 3 889
random_search knapPI_13_20_1000_4 10000 4 890
random_search knapPI_13_20_1000_4 10000 5 880
random_search knapPI_13_20_1000_4 10000 6 889
random_search knapPI_13_20_1000_4 10000 7 880
random_search knapPI_13_20_1000_4 10000 8 907
random_search knapPI_13_20_1000_4 10000 9 890
random_search knapPI_13_20_1000_4 10000 10 854
random_search knapPI_13_20_1000_4 10000 11 907
random_search knapPI_13_20_1000_4 10000 12 863
random_search knapPI_13_20_1000_4 10000 13 845
random_search knapPI_13_20_1000_4 10000 14 747
random_search knapPI_13_20_1000_4 10000 15 720
random_search knapPI_13_20_1000_4 10000 16 907
random_search knapPI_13_20_1000_4 10000 17 845
random_search knapPI_13_20_1000_4 10000 18 889
random_search knapPI_13_20_1000_4 10000 19 792
random_search knapPI_13_20_1000_4 10000 20 880
random_search knapPI_13_20_1000_4 10000 21 889
random_search knapPI_13_20_1000_4 10000 22 890
random_search knapPI_13_20_1000_4 10000 23 907
random_search knapPI_13_20_1000_4 10000 24 863
random_search knapPI_13_20_1000_4 10000 25 889
random_search knapPI_13_20_1000_4 10000 26 827
random_search knapPI_13_20_1000_4 10000 27 720
random_search knapPI_13_20_1000_4 10000 28 907
random_search knapPI_13_20_1000_4 10000 29 889
random_search knapPI_16_20_1000_4 10000 0 2864
random_search knapPI_16_20_1000_4 10000 1 2112
random_search knapPI_16_20_1000_4 10000 2 2383
random_search knapPI_16_20_1000_4 10000 3 2671
random_search knapPI_16_20_1000_4 10000 4 2394
random_search knapPI_16_20_1000_4 10000 5 2651
random_search knapPI_16_20_1000_4 10000 6 2388
random_search knapPI_16_20_1000_4 10000 7 2251
random_search knapPI_16_20_1000_4 10000 8 2245
random_search knapPI_16_20_1000_4 10000 9 2377
random_search knapPI_16_20_1000_4 10000 10 2040
random_search knapPI_16_20_1000_4 10000 11 1934
random_search knapPI_16_20_1000_4 10000 12 2724
random_search knapPI_16_20_1000_4 10000 13 2531
random_search knapPI_16_20_1000_4 10000 14 2354
random_search knapPI_16_20_1000_4 10000 15 2575
random_search knapPI_16_20_1000_4 10000 16 2420
random_search knapPI_16_20_1000_4 10000 17 2040
random_search knapPI_16_20_1000_4 10000 18 2527
random_search knapPI_16_20_1000_4 10000 19 2549
random_search knapPI_16_20_1000_4 10000 20 2341
random_search knapPI_16_20_1000_4 10000 21 2509
random_search knapPI_16_20_1000_4 10000 22 2626
random_search knapPI_16_20_1000_4 10000 23 2274
random_search knapPI_16_20_1000_4 10000 24 2099
random_search knapPI_16_20_1000_4 10000 25 1490
random_search knapPI_16_20_1000_4 10000 26 2203
random_search knapPI_16_20_1000_4 10000 27 2318
random_search knapPI_16_20_1000_4 10000 28 2127
random_search knapPI_16_20_1000_4 10000 29 2532
random_search knapPI_11_200_1000_4 10000 0 0
random_search knapPI_11_200_1000_4 10000 1 0
random_search knapPI_11_200_1000_4 10000 2 0
random_search knapPI_11_200_1000_4 10000 3 0
random_search knapPI_11_200_1000_4 10000 4 0
random_search knapPI_11_200_1000_4 10000 5 0
random_search knapPI_11_200_1000_4 10000 6 0
random_search knapPI_11_200_1000_4 10000 7 0
random_search knapPI_11_200_1000_4 10000 8 0
random_search knapPI_11_200_1000_4 10000 9 0
random_search knapPI_11_200_1000_4 10000 10 0
random_search knapPI_11_200_1000_4 10000 11 0
random_search knapPI_11_200_1000_4 10000 12 0
random_search knapPI_11_200_1000_4 10000 13 0
random_search knapPI_11_200_1000_4 10000 14 0
random_search knapPI_11_200_1000_4 10000 15 0
random_search knapPI_11_200_1000_4 10000 16 0
random_search knapPI_11_200_1000_4 10000 17 0
random_search knapPI_11_200_1000_4 10000 18 0
random_search knapPI_11_200_1000_4 10000 19 0
random_search knapPI_11_200_1000_4 10000 20 0
random_search knapPI_11_200_1000_4 10000 21 0
random_search knapPI_11_200_1000_4 10000 22 0
random_search knapPI_11_200_1000_4 10000 23 0
random_search knapPI_11_200_1000_4 10000 24 0
random_search knapPI_11_200_1000_4 10000 25 0
random_search knapPI_11_200_1000_4 10000 26 0
random_search knapPI_11_200_1000_4 10000 27 0
random_search knapPI_11_200_1000_4 10000 28 0
random_search knapPI_11_200_1000_4 10000 29 0
random_search knapPI_13_200_1000_4 10000 0 0
random_search knapPI_13_200_1000_4 10000 1 0
random_search knapPI_13_200_1000_4 10000 2 0
random_search knapPI_13_200_1000_4 10000 3 0
random_search knapPI_13_200_1000_4 10000 4 0
random_search knapPI_13_200_1000_4 10000 5 0
random_search knapPI_13_200_1000_4 10000 6 0
random_search knapPI_13_200_1000_4 10000 7 0
random_search knapPI_13_200_1000_4 10000 8 0
random_search knapPI_13_200_1000_4 10000 9 0
random_search knapPI_13_200_1000_4 10000 10 0
random_search knapPI_13_200_1000_4 10000 11 0
random_search knapPI_13_200_1000_4 10000 12 0
random_search knapPI_13_200_1000_4 10000 13 0
random_search knapPI_13_200_1000_4 10000 14 0
random_search knapPI_13_200_1000_4 10000 15 0
random_search knapPI_13_200_1000_4 10000 16 0
random_search knapPI_13_200_1000_4 10000 17 0
random_search knapPI_13_200_1000_4 10000 18 0
random_search knapPI_13_200_1000_4 10000 19 0
random_search knapPI_13_200_1000_4 10000 20 0
random_search knapPI_13_200_1000_4 10000 21 0
random_search knapPI_13_200_1000_4 10000 22 0
random_search knapPI_13_200_1000_4 10000 23 0
random_search knapPI_13_200_1000_4 10000 24 0
random_search knapPI_13_200_1000_4 10000 25 0
random_search knapPI_13_200_1000_4 10000 26 0
random_search knapPI_13_200_1000_4 10000 27 0
random_search knapPI_13_200_1000_4 10000 28 0
random_search knapPI_13_200_1000_4 10000 29 0
random_search knapPI_16_200_1000_4 10000 0 0
random_search knapPI_16_200_1000_4 10000 1 0
random_search knapPI_16_200_1000_4 10000 2 0
random_search knapPI_16_200_1000_4 10000 3 0
random_search knapPI_16_200_1000_4 10000 4 0
random_search knapPI_16_200_1000_4 10000 5 0
random_search knapPI_16_200_1000_4 10000 6 0
random_search knapPI_16_200_1000_4 10000 7 0
random_search knapPI_16_200_1000_4 10000 8 0
random_search knapPI_16_200_1000_4 10000 9 0
random_search knapPI_16_200_1000_4 10000 10 0
random_search knapPI_16_200_1000_4 10000 11 0
random_search knapPI_16_200_1000_4 10000 12 0
random_search knapPI_16_200_1000_4 10000 13 0
random_search knapPI_16_200_1000_4 10000 14 0
random_search knapPI_16_200_1000_4 10000 15 0
random_search knapPI_16_200_1000_4 10000 16 0
random_search knapPI_16_200_1000_4 10000 17 0
random_search knapPI_16_200_1000_4 10000 18 0
random_search knapPI_16_200_1000_4 10000 19 0
random_search knapPI_16_200_1000_4 10000 20 0
random_search knapPI_16_200_1000_4 10000 21 0
random_search knapPI_16_200_1000_4 10000 22 0
random_search knapPI_16_200_1000_4 10000 23 0
random_search knapPI_16_200_1000_4 10000 24 0
random_search knapPI_16_200_1000_4 10000 25 0
random_search knapPI_16_200_1000_4 10000 26 0
random_search knapPI_16_200_1000_4 10000 27 0
random_search knapPI_16_200_1000_4 10000 28 0
random_search knapPI_16_200_1000_4 10000 29 0
random_search knapPI_16_1000_1000_3 10000 0 0
random_search knapPI_16_1000_1000_3 10000 1 0
random_search knapPI_16_1000_1000_3 10000 2 0
random_search knapPI_16_1000_1000_3 10000 3 0
random_search knapPI_16_1000_1000_3 10000 4 0
random_search knapPI_16_1000_1000_3 10000 5 0
random_search knapPI_16_1000_1000_3 10000 6 0
random_search knapPI_16_1000_1000_3 10000 7 0
random_search knapPI_16_1000_1000_3 10000 8 0
random_search knapPI_16_1000_1000_3 10000 9 0
random_search knapPI_16_1000_1000_3 10000 10 0
random_search knapPI_16_1000_1000_3 10000 11 0
random_search knapPI_16_1000_1000_3 10000 12 0
random_search knapPI_16_1000_1000_3 10000 13 0
random_search knapPI_16_1000_1000_3 10000 14 0
random_search knapPI_16_1000_1000_3 10000 15 0
random_search knapPI_16_1000_1000_3 10000 16 0
random_search knapPI_16_1000_1000_3 10000 17 0
random_search knapPI_16_1000_1000_3 10000 18 0
random_search knapPI_16_1000_1000_3 10000 19 0
random_search knapPI_16_1000_1000_3 10000 20 0
random_search knapPI_16_1000_1000_3 10000 21 0
random_search knapPI_16_1000_1000_3 10000 22 0
random_search knapPI_16_1000_1000_3 10000 23 0
random_search knapPI_16_1000_1000_3 10000 24 0
random_search knapPI_16_1000_1000_3 10000 25 0
random_search knapPI_16_1000_1000_3 10000 26 0
random_search knapPI_16_1000_1000_3 10000 27 0
random_search knapPI_16_1000_1000_3 10000 28 0
random_search knapPI_16_1000_1000_3 10000 29 0
